playerID,yearID,AB,R,H,2B,3B,HR,RBI,BB,SO,IBB,HBP,SF,OBP,SLG,OPS,OPS+,Result
teixema01,2004,545,101,153,34,2,38,112,68,117,12,10,2,0.37,0.56,0.929,141,0.379
teixema01,2005,644,112,194,41,3,43,144,72,124,5,11,3,0.379,0.575,0.954,152,0.371
teixema01,2006,628,99,177,45,1,33,110,89,128,12,4,6,0.371,0.514,0.886,129,0.404
teixema01,2007,286,48,85,24,1,13,49,45,66,10,3,1,0.397,0.524,0.921,142,0.39
teixema01,2007,208,38,66,9,1,17,56,27,46,3,4,1,0.404,0.615,1.02,166,0.397
teixema01,2008,381,63,108,27,0,20,78,65,70,9,3,2,0.39,0.512,0.902,140,0.383
teixema01,2009,609,103,178,43,3,39,122,81,114,9,12,5,0.383,0.565,0.948,150,0.365
teixema01,2010,601,113,154,36,0,33,108,93,122,6,13,5,0.365,0.481,0.846,132,0.341
teixema01,2011,589,90,146,26,1,39,111,76,110,3,11,8,0.341,0.494,0.835,130,0.332
teixema01,2012,451,66,113,27,1,24,84,54,83,1,7,12,0.332,0.475,0.807,121,0.313
teixema01,2014,440,56,95,14,0,22,62,58,109,3,6,4,0.313,0.398,0.711,103,0.357
teixema01,2015,392,57,100,22,0,31,79,59,85,6,6,5,0.357,0.548,0.906,148,0.292
teixema01,2016,387,43,79,16,0,15,44,47,105,1,2,2,0.292,0.362,0.654,77,0.325
tejadmi01,1999,593,93,149,33,4,21,84,57,94,3,10,5,0.325,0.427,0.751,93,0.349
tejadmi01,2000,607,105,167,32,1,30,115,66,102,6,4,2,0.349,0.479,0.828,111,0.326
tejadmi01,2001,622,107,166,31,3,31,113,43,89,5,13,4,0.326,0.476,0.801,110,0.354
tejadmi01,2002,662,108,204,30,0,34,131,38,84,3,11,4,0.354,0.508,0.861,129,0.336
tejadmi01,2003,636,98,177,42,0,27,106,53,65,7,6,8,0.336,0.472,0.807,113,0.36
tejadmi01,2004,653,107,203,40,2,34,150,48,73,6,10,14,0.36,0.534,0.894,132,0.349
tejadmi01,2005,654,89,199,50,5,26,98,40,83,9,7,3,0.349,0.515,0.865,129,0.379
tejadmi01,2006,648,99,214,37,0,24,100,46,79,10,9,6,0.379,0.498,0.878,128,0.357
tejadmi01,2007,514,72,152,19,1,18,81,41,55,9,10,3,0.357,0.442,0.799,111,0.314
tejadmi01,2008,632,92,179,38,3,13,66,24,72,4,6,3,0.314,0.415,0.729,94,0.34
tejadmi01,2009,635,83,199,46,1,14,86,19,48,2,11,8,0.34,0.455,0.795,111,0.317
tejadmi01,2010,401,40,108,16,0,7,39,15,39,3,9,3,0.308,0.362,0.67,85,0.27
tejadmi01,2010,235,31,63,10,0,8,32,15,28,0,2,0,0.317,0.413,0.73,100,0.308
tejadmi01,2011,322,28,77,16,0,4,26,12,35,5,3,4,0.27,0.326,0.596,66,0.305
tejadru01,2010,216,28,46,12,0,1,15,22,38,3,8,3,0.305,0.282,0.588,64,0.36
tejadru01,2011,328,31,93,15,1,0,36,35,50,3,6,3,0.36,0.335,0.696,96,0.333
tejadru01,2012,464,53,134,26,0,1,25,27,73,0,5,2,0.333,0.351,0.685,91,0.259
tejadru01,2013,208,20,42,12,0,0,10,15,24,0,1,0,0.259,0.26,0.519,47,0.342
tejadru01,2014,355,30,84,11,0,5,34,50,73,11,8,2,0.342,0.31,0.652,89,0.338
tejadru01,2015,360,36,94,23,0,3,28,38,70,5,5,2,0.338,0.35,0.688,93,0.313
thameer01,2011,362,58,95,24,5,12,37,23,88,0,5,3,0.313,0.456,0.769,112,0.359
thameer01,2017,469,83,116,26,4,31,63,75,163,5,7,0,0.359,0.518,0.877,132,0.306
thameer01,2018,247,41,54,10,3,16,37,29,97,4,2,0,0.306,0.478,0.783,113,0.346
thamema01,2006,348,61,89,20,2,26,60,37,92,0,4,1,0.333,0.549,0.882,126,0.278
thamema01,2007,269,37,65,15,0,18,54,13,72,1,1,1,0.278,0.498,0.776,100,0.292
thamema01,2008,316,50,76,12,0,25,56,24,95,0,0,2,0.292,0.516,0.808,112,0.323
thamema01,2009,258,33,65,11,1,13,36,29,72,2,1,6,0.323,0.453,0.777,105,0.35
thamema01,2010,212,22,61,7,0,12,33,19,61,0,3,3,0.35,0.491,0.841,130,0.326
theriry01,2007,537,80,143,30,2,3,45,49,50,1,0,3,0.326,0.346,0.672,79,0.387
theriry01,2008,580,85,178,19,4,1,38,73,58,1,3,1,0.387,0.359,0.745,103,0.343
theriry01,2009,602,81,171,20,5,7,54,51,93,1,6,5,0.343,0.369,0.712,91,0.32
theriry01,2010,388,45,110,10,2,1,21,19,46,3,2,1,0.32,0.327,0.647,80,0.321
theriry01,2011,442,46,120,26,1,1,47,29,41,0,4,2,0.321,0.342,0.662,86,0.316
theriry01,2012,352,45,95,16,1,0,28,24,47,1,1,3,0.316,0.321,0.637,78,0.357
tholejo01,2010,202,17,56,7,1,3,17,24,25,1,1,0,0.357,0.366,0.723,101,0.345
tholejo01,2011,340,22,91,17,0,3,40,38,47,6,4,3,0.345,0.344,0.69,94,0.294
tholejo01,2012,321,24,75,15,0,1,21,27,50,6,1,1,0.294,0.29,0.584,64,0.414
thomafr04,1999,486,74,148,36,0,15,77,87,66,13,9,8,0.414,0.471,0.885,129,0.436
thomafr04,2000,582,115,191,44,0,43,143,112,94,18,5,8,0.436,0.625,1.061,169,0.361
thomafr04,2002,523,77,132,29,1,28,92,88,115,2,7,10,0.361,0.472,0.834,122,0.39
thomafr04,2003,546,87,146,35,0,42,105,100,115,4,12,4,0.39,0.562,0.952,150,0.434
thomafr04,2004,240,53,65,16,0,18,49,64,57,3,6,1,0.434,0.563,0.997,161,0.381
thomafr04,2006,466,77,126,11,0,39,114,81,81,3,6,6,0.381,0.545,0.926,139,0.377
thomafr04,2007,531,63,147,30,0,26,95,81,94,3,7,5,0.377,0.48,0.857,126,0.426
thomeji01,1999,494,101,137,27,2,33,108,127,171,13,4,4,0.426,0.54,0.967,148,0.398
thomeji01,2000,557,106,150,33,1,37,106,118,171,4,4,5,0.398,0.531,0.929,137,0.416
thomeji01,2001,526,101,153,26,1,49,124,111,185,14,4,3,0.416,0.624,1.04,171,0.445
thomeji01,2002,480,101,146,19,2,52,118,122,139,18,5,6,0.445,0.677,1.122,197,0.385
thomeji01,2003,578,111,154,30,3,47,131,111,182,11,4,5,0.385,0.573,0.958,151,0.396
thomeji01,2004,508,97,139,28,1,42,105,104,144,26,2,4,0.396,0.581,0.977,154,0.416
thomeji01,2006,490,108,141,26,0,42,109,107,147,12,6,7,0.416,0.598,1.014,162,0.41
thomeji01,2007,432,79,119,19,0,35,96,95,134,11,6,3,0.41,0.563,0.973,155,0.362
thomeji01,2008,503,93,123,28,0,34,90,91,147,9,4,4,0.362,0.503,0.865,130,0.372
thomeji01,2009,345,55,86,15,0,23,74,69,116,3,0,3,0.372,0.493,0.864,130,0.412
thomeji01,2010,276,48,78,16,2,25,59,60,82,4,2,2,0.412,0.627,1.039,182,0.351
thomeji01,2011,206,21,50,12,0,12,40,35,69,3,0,1,0.351,0.476,0.827,129,0.343
torrean02,2010,507,84,136,43,8,16,63,56,128,2,2,0,0.343,0.479,0.823,124,0.312
torrean02,2011,348,50,77,24,1,4,19,42,95,0,4,0,0.312,0.33,0.643,80,0.327
torrean02,2012,374,47,86,17,7,3,35,52,90,2,3,2,0.327,0.337,0.664,86,0.302
torrean02,2013,272,33,68,17,1,2,21,22,61,1,0,4,0.302,0.342,0.644,81,0.312
torreyo01,2003,200,22,52,10,2,4,29,14,39,1,2,2,0.312,0.39,0.702,86,0.293
torreyo01,2006,223,23,55,16,3,7,43,11,49,1,4,1,0.293,0.439,0.732,89,0.323
torreyo01,2007,396,47,101,22,1,8,47,34,73,1,6,1,0.323,0.376,0.699,85,0.293
torreyo01,2008,236,19,58,17,0,6,31,12,44,0,5,3,0.293,0.394,0.687,83,0.351
torreyo01,2009,213,27,62,11,1,2,31,21,42,5,1,4,0.351,0.38,0.732,96,0.343
torreyo01,2010,325,31,88,14,0,7,37,33,67,2,3,1,0.343,0.378,0.721,99,0.306
torreyo01,2011,396,40,108,27,1,7,37,20,65,0,0,2,0.306,0.399,0.705,95,0.343
tracych01,2004,481,45,137,29,3,8,53,45,60,3,0,5,0.343,0.407,0.75,97,0.359
tracych01,2005,503,73,155,34,4,27,72,35,78,4,8,6,0.359,0.553,0.911,141,0.343
tracych01,2006,597,91,168,41,0,20,80,54,129,5,5,5,0.343,0.451,0.794,106,0.346
tracych01,2007,227,30,60,18,2,7,35,29,43,4,1,3,0.346,0.454,0.8,110,0.308
tracych01,2008,273,25,73,16,0,8,39,16,49,2,1,2,0.308,0.414,0.722,92,0.306
tracych01,2009,257,29,61,15,0,8,39,26,38,7,1,4,0.306,0.389,0.695,85,0.384
trammbu01,1999,283,49,82,19,0,14,39,43,37,1,1,1,0.384,0.505,0.889,128,0.33
trammbu01,2001,490,66,128,20,3,25,92,48,78,2,4,4,0.33,0.467,0.797,109,0.333
trammbu01,2002,403,54,98,16,1,17,56,53,71,2,3,3,0.333,0.414,0.748,100,0.361
travide01,2015,217,38,66,18,0,8,35,18,43,0,2,1,0.361,0.498,0.859,137,0.332
travide01,2016,410,54,123,28,1,11,50,20,87,0,0,1,0.332,0.454,0.785,112,0.275
troutmi01,2012,559,129,182,27,8,30,83,67,139,4,6,7,0.399,0.564,0.963,164,0.432
troutmi01,2013,589,109,190,39,9,27,97,110,136,10,9,8,0.432,0.557,0.988,177,0.377
troutmi01,2014,602,115,173,39,9,36,111,83,184,6,10,10,0.377,0.561,0.939,165,0.402
troutmi01,2015,575,104,172,32,6,41,90,92,158,14,10,5,0.402,0.59,0.991,172,0.441
troutmi01,2016,549,123,173,32,5,29,100,116,137,12,11,5,0.441,0.55,0.991,169,0.442
troutmi01,2017,402,92,123,25,3,33,72,94,90,15,7,4,0.442,0.629,1.071,184,0.46
troutmi01,2018,471,101,147,24,4,39,79,122,124,25,10,4,0.46,0.628,1.088,198,0.438
trumbma01,2011,539,65,137,31,1,29,87,25,120,6,5,4,0.291,0.477,0.768,110,0.317
trumbma01,2012,544,66,146,19,3,32,95,36,153,3,4,2,0.317,0.491,0.808,121,0.294
trumbma01,2013,620,85,145,30,2,34,100,54,184,6,0,4,0.294,0.453,0.747,107,0.293
trumbma01,2014,328,37,77,15,1,14,61,28,89,3,1,5,0.293,0.415,0.707,101,0.316
trumbma01,2015,334,39,88,13,0,13,41,26,93,1,0,1,0.316,0.419,0.735,103,0.316
trumbma01,2016,613,94,157,27,1,47,108,51,170,1,3,0,0.316,0.533,0.85,126,0.289
trumbma01,2017,559,79,131,22,0,23,65,42,149,0,1,1,0.289,0.397,0.686,82,0.313
tuckemi01,1999,296,55,75,8,5,11,44,37,81,3,3,4,0.338,0.426,0.764,96,0.381
tuckemi01,2000,270,55,72,13,4,15,36,44,64,1,7,2,0.381,0.511,0.892,127,0.339
tuckemi01,2001,205,31,54,9,7,5,31,23,47,3,1,1,0.339,0.449,0.788,107,0.308
tuckemi01,2001,231,31,56,10,1,7,30,23,55,1,1,5,0.308,0.385,0.693,83,0.33
tuckemi01,2002,475,65,118,27,6,12,56,56,105,1,3,2,0.33,0.406,0.737,97,0.331
tuckemi01,2003,389,61,102,20,5,13,55,39,88,3,2,2,0.331,0.44,0.771,104,0.353
tuckemi01,2004,464,77,119,21,6,13,62,70,106,3,2,5,0.353,0.412,0.765,102,0.317
tuckemi01,2005,250,32,60,16,1,5,33,28,48,3,2,4,0.317,0.372,0.689,85,0.359
tulowtr01,2007,609,104,177,33,5,24,99,57,130,3,9,2,0.359,0.479,0.838,120,0.332
tulowtr01,2008,377,48,99,24,2,8,46,38,56,5,2,2,0.332,0.401,0.732,96,0.377
tulowtr01,2009,543,101,161,25,9,32,92,73,112,4,3,9,0.377,0.552,0.93,145,0.381
tulowtr01,2010,470,89,148,32,3,27,95,48,78,4,5,5,0.381,0.568,0.949,158,0.372
tulowtr01,2011,537,81,162,36,2,30,105,59,79,12,4,5,0.372,0.544,0.916,152,0.391
tulowtr01,2013,446,72,139,27,0,25,82,57,85,5,4,5,0.391,0.54,0.931,159,0.432
tulowtr01,2014,315,71,107,18,1,21,52,50,57,4,5,5,0.432,0.603,1.035,194,0.348
tulowtr01,2015,323,46,97,19,0,12,53,24,72,4,1,3,0.348,0.471,0.818,126,0.318
tulowtr01,2016,492,54,125,21,0,24,79,43,101,1,5,4,0.318,0.443,0.761,105,0.3
tulowtr01,2017,241,16,60,10,0,7,26,17,40,1,1,1,0.3,0.378,0.678,81,0.334
turneju01,2011,435,49,113,30,0,4,51,39,59,2,10,1,0.334,0.356,0.69,93,0.319
turneju01,2013,200,12,56,13,1,2,16,11,34,1,1,1,0.319,0.385,0.704,98,0.404
turneju01,2014,288,46,98,21,1,7,43,28,58,1,4,2,0.404,0.493,0.897,156,0.37
turneju01,2015,385,55,113,26,1,16,60,36,71,1,13,4,0.37,0.491,0.861,138,0.339
turneju01,2016,556,79,153,34,3,27,90,48,107,1,10,8,0.339,0.493,0.832,124,0.415
turneju01,2017,457,72,147,32,0,21,71,59,56,5,19,7,0.415,0.53,0.945,152,0.406
turneju01,2018,365,62,114,31,1,14,52,47,54,3,12,2,0.406,0.518,0.924,154,0.372
turnetr01,2016,307,53,105,14,8,13,40,14,59,0,1,2,0.37,0.567,0.937,151,0.338
turnetr01,2017,412,75,117,24,6,11,45,30,80,0,4,1,0.338,0.451,0.789,110,0.344
turnetr01,2018,664,103,180,27,6,19,73,69,132,3,5,0,0.344,0.416,0.76,110,0.353
tynerja01,2001,396,51,111,8,5,0,21,15,42,0,3,1,0.311,0.326,0.637,70,0.345
tynerja01,2006,218,29,68,5,2,0,18,11,18,2,1,2,0.345,0.353,0.698,84,0.331
tynerja01,2007,304,42,87,14,2,1,22,16,26,0,5,1,0.331,0.355,0.687,82,0.339
ugglada01,2006,611,105,172,26,7,27,90,48,123,1,9,8,0.339,0.48,0.818,112,0.326
ugglada01,2007,632,113,155,49,3,31,88,68,167,0,13,11,0.326,0.479,0.805,110,0.36
ugglada01,2008,531,97,138,37,1,32,92,77,171,6,8,3,0.36,0.514,0.874,132,0.354
ugglada01,2009,564,84,137,27,1,31,90,92,150,4,7,4,0.354,0.459,0.813,116,0.369
ugglada01,2010,589,100,169,31,0,33,105,78,149,2,2,5,0.369,0.508,0.877,140,0.311
ugglada01,2011,600,88,140,22,1,36,82,62,156,2,7,3,0.311,0.453,0.764,110,0.348
ugglada01,2012,523,86,115,29,0,19,78,94,168,5,10,3,0.348,0.384,0.732,104,0.309
ugglada01,2013,448,60,80,10,3,22,55,77,171,2,9,3,0.309,0.362,0.671,89,0.386
uptonbj01,2007,474,86,142,25,1,24,82,65,154,4,4,4,0.386,0.508,0.894,135,0.383
uptonbj01,2008,531,85,145,37,2,9,67,97,134,4,2,7,0.383,0.401,0.784,111,0.313
uptonbj01,2009,560,79,135,33,4,11,55,57,152,0,3,3,0.313,0.373,0.686,83,0.322
uptonbj01,2010,536,89,127,38,4,18,62,67,164,1,2,4,0.322,0.424,0.745,104,0.331
uptonbj01,2011,560,82,136,27,4,23,81,71,161,4,4,3,0.331,0.429,0.759,111,0.298
uptonbj01,2012,573,79,141,29,3,28,78,45,169,0,1,8,0.298,0.454,0.752,106,0.268
uptonbj01,2013,391,30,72,14,0,9,26,44,151,2,3,6,0.268,0.289,0.557,57,0.287
uptonbj01,2014,519,67,108,19,5,12,35,57,173,5,1,2,0.287,0.333,0.62,78,0.327
uptonbj01,2015,205,23,53,12,4,5,17,21,62,2,0,0,0.327,0.429,0.757,109,0.304
uptonbj01,2016,344,46,88,11,2,16,45,23,106,1,2,3,0.304,0.439,0.743,100,0.353
uptonju01,2008,356,52,89,19,6,15,42,54,121,6,4,3,0.353,0.463,0.816,117,0.366
uptonju01,2009,526,84,158,30,7,26,86,55,137,3,2,4,0.366,0.532,0.899,137,0.356
uptonju01,2010,495,73,135,27,3,17,69,64,152,5,4,7,0.356,0.442,0.799,119,0.369
uptonju01,2011,592,105,171,39,5,31,88,59,126,9,19,4,0.369,0.529,0.898,148,0.355
uptonju01,2012,554,107,155,24,4,17,67,63,121,5,5,6,0.355,0.43,0.785,117,0.354
uptonju01,2013,558,94,147,27,2,27,70,75,161,4,5,4,0.354,0.464,0.818,128,0.342
uptonju01,2014,566,77,153,34,2,29,102,60,171,1,6,8,0.342,0.491,0.833,136,0.336
uptonju01,2015,542,85,136,26,3,26,81,68,159,5,4,5,0.336,0.454,0.79,118,0.31
uptonju01,2016,570,81,140,28,2,31,87,50,179,3,4,2,0.31,0.465,0.775,108,0.362
uptonju01,2017,459,81,128,37,0,28,94,57,147,2,3,1,0.362,0.542,0.904,139,0.344
uptonju01,2018,533,80,137,18,1,30,85,64,176,1,10,6,0.344,0.463,0.808,121,0.309
uribeju01,2001,273,32,82,15,11,8,53,8,55,1,2,0,0.325,0.524,0.849,121,0.286
uribeju01,2002,566,69,136,25,7,6,49,34,120,1,5,6,0.286,0.341,0.627,68,0.297
uribeju01,2003,316,45,80,19,3,10,33,17,60,0,3,1,0.297,0.427,0.724,90,0.327
uribeju01,2004,502,82,142,31,6,23,74,32,96,1,3,5,0.327,0.506,0.833,116,0.301
uribeju01,2005,481,58,121,23,3,16,71,34,77,0,4,10,0.301,0.412,0.712,90,0.257
uribeju01,2006,463,53,109,28,2,21,71,13,82,1,3,7,0.257,0.441,0.698,78,0.284
uribeju01,2007,513,55,120,18,2,20,68,34,112,2,4,5,0.284,0.394,0.678,78,0.296
uribeju01,2008,324,38,80,22,1,7,40,22,64,0,1,1,0.296,0.386,0.682,82,0.329
uribeju01,2009,398,50,115,26,4,16,55,25,82,2,1,5,0.329,0.495,0.824,117,0.31
uribeju01,2010,521,64,129,24,2,24,85,45,92,6,4,5,0.31,0.44,0.749,105,0.264
uribeju01,2011,270,21,55,12,0,4,28,17,60,2,6,2,0.264,0.293,0.557,56,0.331
uribeju01,2013,388,47,108,22,2,12,50,30,81,3,2,3,0.331,0.438,0.769,115,0.337
uribeju01,2014,386,36,120,23,0,9,54,15,77,2,1,2,0.337,0.44,0.777,121,0.259
uribeju01,2016,238,19,49,9,0,7,25,15,49,1,3,3,0.259,0.332,0.591,60,0.308
utleych01,2004,267,36,71,11,2,13,57,15,40,1,2,2,0.308,0.468,0.776,101,0.376
utleych01,2005,543,93,158,39,6,28,105,69,109,5,9,7,0.376,0.54,0.915,143,0.379
utleych01,2006,658,131,203,40,4,32,102,63,132,1,14,4,0.379,0.527,0.906,134,0.41
utleych01,2007,530,104,176,48,5,22,103,50,89,1,25,7,0.41,0.566,0.976,156,0.38
utleych01,2008,607,113,177,41,4,33,104,64,104,14,27,8,0.38,0.535,0.915,143,0.397
utleych01,2009,571,112,161,28,4,31,93,88,110,3,24,4,0.397,0.508,0.905,141,0.387
utleych01,2010,425,75,117,20,2,16,65,63,63,3,18,5,0.387,0.445,0.832,129,0.344
utleych01,2011,398,54,103,21,6,11,44,39,47,4,14,2,0.344,0.425,0.769,114,0.365
utleych01,2012,301,48,77,15,2,11,45,43,43,7,12,6,0.365,0.429,0.793,120,0.348
utleych01,2013,476,73,135,25,6,18,69,45,79,4,5,5,0.348,0.475,0.823,129,0.339
utleych01,2014,589,74,159,36,6,11,78,53,85,12,13,9,0.339,0.407,0.746,113,0.284
utleych01,2015,249,23,54,12,1,5,30,22,35,4,4,7,0.284,0.333,0.617,72,0.319
utleych01,2016,512,79,129,26,3,14,52,40,115,1,11,1,0.319,0.396,0.716,94,0.324
utleych01,2017,309,43,73,20,4,8,34,32,57,0,9,2,0.324,0.405,0.728,95,0.298
valbulu01,2009,368,52,92,25,3,10,31,26,83,0,0,2,0.298,0.416,0.714,89,0.273
valbulu01,2010,275,22,53,12,0,2,24,28,61,1,3,2,0.273,0.258,0.531,48,0.31
valbulu01,2012,265,26,58,20,0,4,28,36,55,1,0,2,0.31,0.34,0.65,81,0.331
valbulu01,2013,331,34,72,15,1,12,37,53,63,4,4,2,0.331,0.378,0.708,100,0.341
valbulu01,2014,478,68,119,33,4,16,51,65,113,4,2,1,0.341,0.435,0.776,121,0.31
valbulu01,2015,434,62,97,18,0,25,56,50,106,1,6,3,0.31,0.438,0.748,106,0.357
valbulu01,2016,292,38,76,17,1,13,40,44,81,2,1,2,0.357,0.459,0.816,121,0.294
valbulu01,2017,347,42,69,15,0,22,65,48,106,1,1,5,0.294,0.432,0.727,92,0.253
valenda01,2010,299,30,93,18,1,7,40,20,46,0,0,3,0.351,0.448,0.799,119,0.294
valenda01,2011,564,63,139,28,2,15,72,40,102,2,0,4,0.294,0.383,0.677,88,0.346
valenda01,2016,471,72,135,22,1,17,51,41,115,1,3,2,0.346,0.446,0.792,114,0.314
valenda01,2017,450,54,115,19,3,15,66,40,122,0,2,8,0.314,0.411,0.725,93,0.316
valenja01,1999,218,22,54,12,1,5,28,22,39,0,1,5,0.313,0.381,0.694,79,0.293
valenja01,2004,202,18,47,10,1,6,20,17,36,3,1,2,0.293,0.381,0.674,76,0.362
valenja01,2005,221,36,62,11,0,14,50,30,37,3,0,3,0.362,0.52,0.883,134,0.328
valenja01,2007,243,19,67,21,0,2,34,19,25,2,1,2,0.328,0.387,0.715,89,0.347
valenjo03,1999,256,45,58,9,5,10,38,48,52,7,2,5,0.347,0.418,0.765,97,0.343
valenjo03,2000,568,107,155,37,6,25,92,59,106,1,4,4,0.343,0.491,0.835,112,0.336
valenjo03,2001,438,74,113,22,2,28,68,50,114,2,3,3,0.336,0.509,0.845,120,0.311
valenjo03,2002,474,70,118,26,4,25,75,43,99,2,2,5,0.311,0.479,0.79,109,0.313
valenjo03,2003,503,79,119,26,2,28,74,54,114,4,3,2,0.313,0.463,0.776,104,0.287
valenjo03,2004,450,73,97,20,3,30,70,43,139,4,3,2,0.287,0.473,0.76,96,0.33
valenjo03,2006,384,56,104,24,3,18,62,37,71,5,0,6,0.33,0.49,0.82,111,0.368
vandejo02,1999,246,26,67,18,0,6,41,37,59,1,2,3,0.368,0.419,0.787,103,0.41
vandejo02,2000,384,74,115,29,0,24,94,72,92,5,2,3,0.41,0.563,0.972,148,0.361
vandejo02,2001,313,39,87,22,3,11,50,42,84,6,1,4,0.361,0.473,0.834,120,0.327
vandejo02,2002,219,30,57,17,1,6,20,23,58,3,0,3,0.327,0.429,0.756,102,0.35
vandejo02,2003,327,50,84,25,1,14,45,46,104,3,1,0,0.35,0.468,0.818,116,0.33
varitja01,1999,483,70,130,39,2,20,76,46,85,2,2,8,0.33,0.482,0.813,107,0.342
varitja01,2000,448,55,111,31,1,10,65,60,84,3,6,4,0.342,0.388,0.73,88,0.332
varitja01,2002,467,58,124,27,1,10,61,41,95,3,7,3,0.332,0.392,0.724,94,0.351
varitja01,2003,451,63,123,31,1,25,85,51,106,8,7,7,0.351,0.512,0.863,127,0.39
varitja01,2004,463,67,137,30,1,18,73,62,126,9,10,1,0.39,0.482,0.872,129,0.366
varitja01,2005,470,70,132,30,1,22,70,62,117,3,3,3,0.366,0.489,0.856,128,0.325
varitja01,2006,365,46,87,19,2,12,55,46,87,7,2,2,0.325,0.4,0.725,89,0.367
varitja01,2007,435,57,111,15,3,17,68,71,122,9,8,4,0.367,0.421,0.787,109,0.313
varitja01,2008,423,37,93,20,0,13,43,52,122,3,6,2,0.313,0.359,0.672,80,0.313
varitja01,2009,364,41,76,24,0,14,51,54,90,6,3,4,0.313,0.39,0.703,87,0.3
varitja01,2011,222,32,49,10,1,11,36,21,67,0,4,0,0.3,0.423,0.723,99,0.347
vaughgr01,1999,550,104,135,20,2,45,118,85,137,3,3,5,0.347,0.535,0.881,124,0.365
vaughgr01,2000,461,83,117,27,1,28,74,80,128,3,2,2,0.365,0.499,0.864,120,0.333
vaughgr01,2001,485,74,113,25,0,24,82,71,130,7,3,3,0.333,0.433,0.766,102,0.286
vaughgr01,2002,251,28,41,10,2,8,29,41,82,1,3,2,0.286,0.315,0.601,62,0.358
vaughmo01,1999,524,63,147,20,0,33,108,54,127,7,11,3,0.358,0.508,0.866,121,0.365
vaughmo01,2000,614,93,167,31,0,36,117,79,181,11,14,5,0.365,0.498,0.864,120,0.349
vaughmo01,2002,487,67,126,18,0,26,72,59,145,6,10,2,0.349,0.456,0.805,115,0.344
vazqura01,2002,423,50,116,21,5,2,32,45,79,3,1,2,0.344,0.362,0.706,91,0.342
vazqura01,2003,422,56,110,17,4,3,30,52,88,2,2,3,0.342,0.341,0.684,84,0.3
vazqura01,2007,300,42,69,13,3,8,28,29,72,0,2,2,0.3,0.373,0.674,77,0.365
vazqura01,2008,300,44,87,18,3,6,40,38,66,3,0,4,0.365,0.43,0.795,113,0.335
vazqura01,2009,204,17,47,7,0,1,16,31,47,4,2,2,0.335,0.279,0.614,67,0.383
velarra01,1999,255,48,85,10,3,7,28,27,42,1,2,0,0.401,0.478,0.88,126,0.354
velarra01,1999,376,57,115,15,4,9,48,43,56,1,4,0,0.383,0.439,0.822,112,0.401
velarra01,2000,485,82,135,23,0,12,41,54,95,0,3,1,0.354,0.4,0.754,94,0.369
velarra01,2001,296,46,88,16,2,9,31,29,73,0,5,1,0.369,0.456,0.825,118,0.323
venabwi01,2009,293,38,75,14,2,12,38,25,89,2,4,0,0.323,0.44,0.763,102,0.324
venabwi01,2010,392,60,96,11,7,13,51,45,128,8,3,5,0.324,0.408,0.732,101,0.31
venabwi01,2011,370,49,91,14,7,9,44,31,92,4,5,4,0.31,0.395,0.704,96,0.335
venabwi01,2012,417,62,110,26,8,9,45,41,94,2,5,2,0.335,0.429,0.765,111,0.312
venabwi01,2013,481,64,129,22,8,22,53,29,118,4,2,1,0.312,0.484,0.796,120,0.288
venabwi01,2014,406,47,91,13,2,8,33,33,107,2,4,2,0.288,0.325,0.613,76,0.318
venabwi01,2015,283,34,73,10,3,6,30,25,73,1,0,0,0.318,0.378,0.696,94,0.379
venturo01,1999,588,88,177,38,0,32,120,74,109,10,3,5,0.379,0.529,0.908,132,0.338
venturo01,2000,469,61,109,23,1,24,84,75,91,12,2,4,0.338,0.439,0.777,98,0.359
venturo01,2001,456,70,108,20,0,21,61,88,101,10,1,4,0.359,0.419,0.778,106,0.368
venturo01,2002,465,68,115,17,0,27,93,90,101,9,2,5,0.368,0.458,0.826,121,0.344
venturo01,2003,283,31,71,13,0,9,42,40,62,2,0,0,0.344,0.392,0.736,96,0.368
verasqu01,1999,475,95,133,25,2,6,41,65,88,0,2,2,0.368,0.379,0.747,94,0.413
verasqu01,2000,298,56,92,15,0,5,37,51,50,0,5,4,0.413,0.409,0.823,113,0.33
verasqu01,2001,258,39,65,14,2,3,25,24,52,1,7,2,0.33,0.357,0.686,83,0.3
vicieda01,2012,505,64,129,18,1,25,78,28,120,0,6,4,0.3,0.444,0.744,104,0.304
vicieda01,2013,441,43,117,23,3,14,56,24,98,0,3,5,0.304,0.426,0.731,103,0.281
vicieda01,2014,523,65,121,22,3,21,58,32,122,3,5,3,0.281,0.405,0.686,94,0.346
victosh01,2006,415,70,119,19,8,6,46,24,54,0,14,1,0.346,0.414,0.76,99,0.347
victosh01,2007,456,78,128,23,3,12,46,37,62,1,10,2,0.347,0.423,0.77,103,0.352
victosh01,2008,570,102,167,30,8,14,58,45,69,2,7,0,0.352,0.447,0.799,113,0.358
victosh01,2009,620,102,181,39,13,10,62,60,71,1,6,4,0.358,0.445,0.803,114,0.327
victosh01,2010,587,84,152,26,10,18,69,53,79,5,7,1,0.327,0.429,0.756,107,0.355
victosh01,2011,519,95,145,27,16,17,61,55,63,1,6,0,0.355,0.491,0.847,134,0.316
victosh01,2012,208,26,51,12,2,2,15,18,31,0,4,1,0.316,0.351,0.667,86,0.324
victosh01,2012,387,46,101,17,5,9,40,35,49,1,2,2,0.324,0.401,0.724,101,0.351
