playerID,yearID,AB,R,H,2B,3B,HR,RBI,BB,SO,IBB,HBP,SF,OBP,SLG,OPS,BAbip,lgOBP,lgSLG,OPS+
posadjo01,2006,465,65,129,27,2,23,93,64,97,1,11,5,0.374,0.492,0.867,0.303,0.337,0.432,125
posadjo01,2007,506,91,171,42,1,20,90,74,98,7,6,3,0.426,0.543,0.97,0.386,0.336,0.423,155
posadjo01,2008,168,18,45,13,1,3,22,24,38,3,2,1,0.364,0.411,0.775,0.328,0.333,0.416,108
posadjo01,2009,383,55,109,25,0,22,81,48,101,4,2,5,0.363,0.522,0.885,0.328,0.333,0.418,134
posadjo01,2010,383,49,95,23,1,18,57,59,99,3,7,2,0.357,0.454,0.811,0.287,0.325,0.403,123
posadjo01,2011,344,34,81,14,0,14,44,39,76,4,2,2,0.315,0.398,0.714,0.262,0.321,0.399,98
posesc01,1999,137,27,39,3,0,0,12,21,22,1,0,1,0.377,0.307,0.684,0.336,0.345,0.434,80
poseybu01,2010,406,58,124,23,2,18,67,30,55,5,4,3,0.357,0.505,0.862,0.315,0.325,0.403,135
poseybu01,2011,162,17,46,5,0,4,21,18,30,3,4,1,0.368,0.389,0.756,0.326,0.321,0.399,112
poseybu01,2012,530,78,178,39,1,24,103,69,96,7,2,9,0.408,0.549,0.957,0.368,0.319,0.405,163
poseybu01,2013,520,61,153,34,1,15,72,60,70,8,8,7,0.371,0.45,0.821,0.312,0.318,0.396,130
poseybu01,2014,547,72,170,28,2,22,89,47,69,5,3,8,0.364,0.49,0.854,0.319,0.314,0.386,143
poseybu01,2015,557,74,177,28,0,19,95,56,52,10,3,7,0.379,0.47,0.849,0.32,0.317,0.405,136
poseybu01,2016,539,82,155,33,2,14,80,64,68,7,3,8,0.362,0.434,0.796,0.303,0.322,0.417,116
poseybu01,2017,494,62,158,34,0,12,67,61,66,13,8,5,0.4,0.462,0.861,0.347,0.324,0.426,132
poseybu01,2018,398,47,113,22,1,5,41,45,53,3,3,2,0.359,0.382,0.741,0.316,0.318,0.409,106
powella01,2009,140,19,32,7,0,7,30,14,36,0,0,1,0.297,0.429,0.725,0.255,0.333,0.418,92
powella01,2010,112,13,24,4,0,2,11,15,29,0,0,1,0.305,0.304,0.608,0.268,0.325,0.403,69
powella01,2011,111,10,19,3,0,1,4,11,32,0,0,0,0.246,0.225,0.471,0.231,0.321,0.399,33
pradoma01,2008,228,36,73,18,4,2,33,21,29,0,1,2,0.377,0.461,0.838,0.357,0.333,0.416,124
pradoma01,2009,450,64,138,38,0,11,49,36,59,1,2,4,0.358,0.464,0.822,0.331,0.333,0.418,119
pradoma01,2010,599,100,184,40,3,15,66,40,86,2,3,6,0.35,0.459,0.809,0.335,0.325,0.403,122
pradoma01,2011,551,66,143,26,2,13,57,34,52,1,1,3,0.302,0.385,0.687,0.266,0.321,0.399,91
pradoma01,2012,617,81,186,42,6,10,70,58,69,2,2,9,0.359,0.438,0.796,0.322,0.319,0.405,121
pradoma01,2013,609,70,172,36,2,14,82,47,53,2,2,6,0.333,0.417,0.75,0.288,0.318,0.396,110
pradoma01,2014,133,18,42,9,0,7,16,3,23,0,1,0,0.336,0.541,0.877,0.34,0.314,0.386,147
pradoma01,2014,403,44,109,17,4,5,42,23,57,0,6,4,0.317,0.37,0.686,0.301,0.314,0.386,97
pradoma01,2015,500,52,144,22,2,9,63,37,68,4,5,8,0.338,0.394,0.732,0.313,0.317,0.405,104
pradoma01,2016,600,70,183,37,3,8,75,49,69,4,4,5,0.359,0.417,0.775,0.331,0.322,0.417,111
pradoma01,2017,140,13,35,9,0,2,12,6,22,0,0,1,0.279,0.357,0.636,0.282,0.324,0.426,70
pradoma01,2018,197,16,48,9,0,1,18,11,35,0,1,0,0.287,0.305,0.592,0.292,0.318,0.409,65
prattto02,1999,140,18,41,4,0,3,21,15,32,0,3,2,0.369,0.386,0.754,0.355,0.345,0.434,96
prattto02,2000,160,33,44,6,0,8,25,22,31,1,5,1,0.378,0.463,0.84,0.295,0.345,0.437,116
prattto02,2002,106,14,33,11,0,3,16,24,28,6,4,2,0.449,0.5,0.949,0.39,0.331,0.417,156
prattto02,2003,125,16,34,10,1,4,20,22,38,0,6,2,0.4,0.464,0.864,0.353,0.333,0.422,130
prattto02,2004,128,16,33,5,0,3,16,18,38,0,1,1,0.351,0.367,0.719,0.341,0.335,0.428,91
prattto02,2005,175,17,44,4,0,7,23,19,50,5,2,0,0.332,0.394,0.726,0.314,0.33,0.419,95
prattto02,2006,135,14,28,6,0,4,19,12,43,0,1,3,0.272,0.341,0.612,0.264,0.337,0.432,60
preslal01,2011,215,27,64,12,6,4,20,13,40,1,1,1,0.339,0.465,0.804,0.349,0.321,0.399,122
preslal01,2012,346,46,82,14,7,10,25,18,72,0,2,0,0.279,0.405,0.683,0.273,0.319,0.405,87
preslal01,2013,113,9,32,4,1,1,11,8,21,0,1,0,0.336,0.363,0.699,0.341,0.318,0.396,97
preslal01,2014,254,22,62,6,1,6,19,13,44,0,1,2,0.281,0.346,0.628,0.272,0.314,0.386,79
preslal01,2016,116,12,23,2,0,3,11,11,25,1,1,1,0.271,0.293,0.564,0.225,0.322,0.417,54
preslal01,2017,245,30,77,10,3,3,20,15,49,0,0,0,0.354,0.416,0.77,0.383,0.324,0.426,107
pridija01,2011,208,28,48,11,3,4,20,24,64,2,0,1,0.309,0.37,0.679,0.312,0.321,0.399,89
princto01,2000,122,14,29,9,0,2,16,13,31,0,2,0,0.321,0.361,0.682,0.303,0.345,0.437,76
princto01,2001,196,19,43,4,1,7,23,12,39,0,6,1,0.284,0.357,0.641,0.238,0.332,0.427,69
princto01,2002,125,14,28,7,1,4,16,14,26,0,4,2,0.317,0.392,0.709,0.247,0.331,0.417,90
profaju01,2013,286,30,67,11,0,6,26,26,63,0,5,1,0.308,0.336,0.644,0.28,0.318,0.396,82
profaju01,2016,272,35,65,6,3,5,20,30,61,0,3,0,0.321,0.338,0.66,0.291,0.322,0.417,81
profaju01,2018,524,82,133,35,6,20,77,54,88,1,12,4,0.335,0.458,0.793,0.269,0.318,0.409,117
puigya01,2013,382,66,122,21,2,19,42,36,97,6,11,3,0.391,0.534,0.925,0.383,0.318,0.396,158
puigya01,2014,558,92,165,37,9,16,69,67,124,3,12,1,0.382,0.48,0.863,0.356,0.314,0.386,146
puigya01,2015,282,30,72,12,3,11,38,26,66,1,2,1,0.322,0.436,0.758,0.296,0.317,0.405,109
puigya01,2016,334,45,88,14,2,11,45,24,74,0,7,3,0.323,0.416,0.74,0.306,0.322,0.417,100
puigya01,2017,499,72,131,24,2,28,74,64,100,8,2,5,0.346,0.487,0.833,0.274,0.324,0.426,121
puigya01,2018,405,60,108,21,1,23,63,36,87,2,1,2,0.327,0.494,0.82,0.286,0.318,0.409,124
pujolal01,2001,590,112,194,47,4,37,130,69,93,6,9,7,0.403,0.61,1.013,0.336,0.332,0.427,164
pujolal01,2002,590,118,185,40,2,34,127,72,69,13,9,4,0.394,0.561,0.955,0.308,0.331,0.417,154
pujolal01,2003,591,137,212,51,1,43,124,79,65,12,10,5,0.439,0.667,1.106,0.346,0.333,0.422,190
pujolal01,2004,592,133,196,51,2,46,123,84,52,12,7,9,0.415,0.657,1.072,0.298,0.335,0.428,177
pujolal01,2005,591,129,195,38,2,41,117,97,65,27,9,3,0.43,0.609,1.039,0.316,0.33,0.419,176
pujolal01,2006,535,119,177,33,1,49,137,92,50,28,4,3,0.431,0.671,1.102,0.292,0.337,0.432,183
pujolal01,2007,565,99,185,38,1,32,103,99,58,22,7,8,0.429,0.568,0.997,0.317,0.336,0.423,162
pujolal01,2008,524,100,187,44,0,37,116,104,54,34,5,8,0.462,0.653,1.114,0.34,0.333,0.416,196
pujolal01,2009,568,124,186,45,1,47,135,115,64,44,9,8,0.443,0.658,1.101,0.299,0.333,0.418,190
pujolal01,2010,587,115,183,39,1,42,118,103,76,38,4,6,0.414,0.596,1.011,0.297,0.325,0.403,175
pujolal01,2011,579,105,173,29,0,37,99,61,58,15,4,7,0.366,0.541,0.906,0.277,0.321,0.399,150
pujolal01,2012,607,85,173,50,0,30,105,52,76,16,5,6,0.343,0.516,0.859,0.282,0.319,0.405,135
pujolal01,2013,391,49,101,19,0,17,64,40,55,8,5,7,0.33,0.437,0.767,0.258,0.318,0.396,114
pujolal01,2014,633,89,172,37,1,28,105,48,71,11,5,9,0.324,0.466,0.79,0.265,0.314,0.386,124
pujolal01,2015,602,85,147,22,0,40,95,50,72,10,6,3,0.307,0.48,0.787,0.217,0.317,0.405,115
pujolal01,2016,593,71,159,19,0,31,119,49,75,6,2,6,0.323,0.457,0.78,0.26,0.322,0.417,110
pujolal01,2017,593,53,143,17,0,23,101,37,93,5,2,4,0.286,0.386,0.672,0.249,0.324,0.426,79
pujolal01,2018,465,50,114,20,0,19,64,28,65,3,2,3,0.289,0.411,0.7,0.247,0.318,0.409,91
puntoni01,2005,394,45,94,18,4,4,26,36,86,0,0,2,0.301,0.335,0.636,0.294,0.33,0.419,71
puntoni01,2006,459,73,133,21,7,1,45,47,68,0,1,7,0.352,0.373,0.725,0.332,0.337,0.432,91
puntoni01,2007,472,53,99,18,4,1,25,55,90,1,0,3,0.291,0.271,0.562,0.255,0.336,0.423,51
puntoni01,2008,338,43,96,19,4,2,28,32,57,1,0,2,0.344,0.382,0.726,0.335,0.333,0.416,95
puntoni01,2009,359,56,82,15,1,1,38,61,70,1,1,6,0.337,0.284,0.621,0.276,0.333,0.418,69
puntoni01,2010,252,24,60,11,1,1,20,28,50,2,1,3,0.313,0.302,0.615,0.289,0.325,0.403,71
puntoni01,2011,133,21,37,8,4,1,20,25,21,3,0,2,0.388,0.421,0.809,0.319,0.321,0.399,126
puntoni01,2012,125,14,25,6,0,1,10,19,33,0,0,2,0.301,0.272,0.573,0.258,0.319,0.405,62
puntoni01,2013,294,34,75,15,0,2,21,33,67,0,0,2,0.328,0.327,0.655,0.322,0.318,0.396,86
puntoni01,2014,198,21,41,7,2,2,14,25,56,0,0,0,0.296,0.293,0.589,0.279,0.314,0.386,70
quentca01,2006,166,23,42,13,3,9,32,15,34,2,8,1,0.342,0.53,0.872,0.266,0.337,0.432,124
quentca01,2007,229,29,49,16,0,5,31,18,54,1,11,4,0.298,0.349,0.647,0.253,0.336,0.423,71
quentca01,2008,480,96,138,26,1,36,100,66,80,0,20,3,0.394,0.571,0.965,0.278,0.333,0.416,156
quentca01,2009,351,47,83,14,0,21,56,31,52,2,15,2,0.323,0.456,0.779,0.221,0.333,0.418,106
quentca01,2010,453,73,110,25,2,26,87,50,83,3,20,4,0.342,0.479,0.821,0.241,0.325,0.403,124
quentca01,2011,421,53,107,31,0,24,77,34,84,0,23,5,0.34,0.499,0.838,0.261,0.321,0.399,131
quentca01,2012,284,44,74,21,0,16,46,36,41,2,17,3,0.374,0.504,0.877,0.252,0.319,0.405,142
quentca01,2013,276,42,76,21,0,13,44,31,55,0,9,4,0.363,0.493,0.855,0.297,0.318,0.396,139
quentca01,2014,130,9,23,6,0,4,18,17,33,0,4,4,0.284,0.315,0.599,0.196,0.314,0.386,72
quinlro01,2004,160,23,55,14,0,5,23,14,26,0,2,1,0.401,0.525,0.926,0.385,0.335,0.428,142
quinlro01,2005,134,17,31,8,0,5,14,7,26,0,1,1,0.273,0.403,0.676,0.25,0.33,0.419,79
quinlro01,2006,234,28,75,11,1,9,32,7,28,1,2,1,0.344,0.491,0.836,0.333,0.337,0.432,116
quinlro01,2007,178,21,44,9,0,3,21,14,27,1,1,1,0.304,0.348,0.652,0.275,0.336,0.423,73
quinlro01,2008,164,15,43,1,2,1,11,14,28,0,2,1,0.326,0.311,0.637,0.309,0.333,0.416,73
quinlro01,2009,115,13,28,5,0,2,14,5,30,0,0,0,0.275,0.339,0.614,0.313,0.333,0.418,64
quinnma01,2000,500,76,147,33,2,20,78,35,91,1,3,3,0.342,0.488,0.83,0.324,0.345,0.437,111
quinnma01,2001,453,57,122,31,2,17,60,12,69,1,7,1,0.298,0.459,0.757,0.285,0.332,0.427,97
quinnro01,2018,131,13,35,6,4,2,12,10,35,0,1,0,0.324,0.42,0.744,0.351,0.318,0.409,105
quinthu01,2008,168,16,38,6,0,2,12,6,34,0,4,0,0.27,0.298,0.567,0.273,0.333,0.416,53
quinthu01,2009,157,11,37,8,1,4,14,7,41,1,4,0,0.286,0.376,0.662,0.295,0.333,0.418,76
quinthu01,2010,265,13,62,10,0,4,20,8,59,2,2,0,0.262,0.317,0.579,0.287,0.325,0.403,59
quinthu01,2011,262,22,63,12,1,2,25,6,53,2,1,2,0.258,0.317,0.575,0.292,0.321,0.399,60
quinthu01,2012,138,7,32,12,0,1,19,4,28,0,1,1,0.257,0.341,0.598,0.282,0.319,0.405,65
quintom01,2005,128,16,28,1,1,0,7,9,15,0,0,0,0.27,0.242,0.512,0.248,0.33,0.419,40
quintom01,2008,210,28,50,17,0,2,15,15,46,3,0,1,0.288,0.348,0.635,0.294,0.333,0.416,70
quintom01,2013,315,28,70,9,2,2,21,38,70,7,1,2,0.306,0.283,0.589,0.278,0.318,0.396,68
quirogu01,2008,134,12,25,5,0,2,14,12,34,0,1,0,0.259,0.269,0.527,0.235,0.333,0.416,42
rabelmi01,2007,168,14,43,10,2,1,18,6,41,0,5,1,0.3,0.357,0.657,0.331,0.336,0.423,74
rabelmi01,2008,109,9,22,1,0,3,10,8,25,0,1,3,0.256,0.294,0.55,0.226,0.333,0.416,48
raburry01,2007,138,28,42,12,2,4,27,8,33,1,0,1,0.34,0.507,0.847,0.373,0.336,0.423,121
raburry01,2008,182,26,43,10,1,4,20,16,49,1,0,0,0.298,0.368,0.666,0.302,0.333,0.416,78
raburry01,2009,261,44,76,11,2,16,45,26,60,2,2,1,0.359,0.533,0.891,0.323,0.333,0.418,135
raburry01,2010,371,54,104,25,1,15,62,27,92,0,8,3,0.34,0.474,0.814,0.333,0.325,0.403,122
raburry01,2011,387,53,99,22,2,14,49,21,114,2,3,3,0.297,0.432,0.729,0.324,0.321,0.399,101
raburry01,2012,205,14,35,14,0,1,12,13,53,0,2,1,0.226,0.254,0.48,0.224,0.319,0.405,34
raburry01,2013,243,40,66,18,0,16,55,29,67,0,4,1,0.357,0.543,0.901,0.311,0.318,0.396,149
raburry01,2014,195,18,39,7,0,4,22,13,51,1,1,3,0.25,0.297,0.547,0.245,0.314,0.386,57
raburry01,2015,173,22,52,16,1,8,29,23,44,3,4,1,0.393,0.543,0.936,0.361,0.317,0.405,158
raburry01,2016,223,30,49,10,2,9,30,28,80,0,2,3,0.309,0.404,0.712,0.292,0.322,0.417,93
raineti01,1999,135,20,29,5,0,4,17,26,17,1,0,2,0.337,0.341,0.678,0.216,0.345,0.434,76
ramiral02,2000,112,13,32,5,1,5,12,5,17,0,0,0,0.316,0.482,0.798,0.3,0.345,0.437,102
ramiral02,2000,115,13,24,6,1,4,18,7,32,2,0,0,0.254,0.383,0.637,0.253,0.345,0.437,61
ramiral03,2008,480,65,139,22,2,21,77,18,61,3,3,4,0.317,0.475,0.792,0.294,0.333,0.416,109
ramiral03,2009,542,71,150,14,1,15,68,49,66,3,1,8,0.333,0.389,0.723,0.288,0.333,0.418,93
ramiral03,2010,585,83,165,29,2,18,70,27,82,2,2,5,0.313,0.431,0.744,0.3,0.325,0.403,103
ramiral03,2011,614,81,165,31,2,15,70,51,84,1,6,5,0.328,0.399,0.727,0.288,0.321,0.399,102
ramiral03,2012,593,59,157,24,4,9,73,16,77,2,4,4,0.287,0.364,0.651,0.29,0.319,0.405,80
ramiral03,2013,637,68,181,39,2,6,48,26,68,2,3,4,0.313,0.38,0.693,0.309,0.318,0.396,94
ramiral03,2014,622,82,170,35,2,15,74,24,81,0,6,4,0.305,0.408,0.713,0.292,0.314,0.386,103
ramiral03,2015,583,54,145,33,0,10,62,31,68,2,1,6,0.285,0.357,0.642,0.264,0.317,0.405,78
ramiral03,2016,421,33,101,19,2,5,41,17,56,3,4,2,0.275,0.33,0.605,0.265,0.322,0.417,65
ramirar01,2000,254,19,65,15,2,6,35,10,36,0,5,4,0.293,0.402,0.695,0.273,0.345,0.437,77
ramirar01,2001,603,83,181,40,0,34,112,40,100,4,8,4,0.35,0.536,0.885,0.311,0.332,0.427,131
ramirar01,2002,522,51,122,26,0,18,71,29,95,3,8,11,0.279,0.387,0.666,0.248,0.331,0.417,77
ramirar01,2003,232,31,60,7,1,15,39,17,31,0,3,3,0.314,0.491,0.805,0.238,0.333,0.422,111
ramirar01,2003,375,44,105,25,1,12,67,25,68,3,7,8,0.33,0.448,0.778,0.307,0.333,0.422,105
ramirar01,2004,547,99,174,32,1,36,103,49,62,6,3,7,0.373,0.578,0.951,0.303,0.335,0.428,146
ramirar01,2005,463,72,140,30,0,31,92,35,60,4,6,2,0.358,0.568,0.926,0.291,0.33,0.419,144
ramirar01,2006,594,93,173,38,4,38,119,50,63,4,9,7,0.352,0.561,0.912,0.27,0.337,0.432,134
ramirar01,2007,506,72,157,35,4,26,101,43,66,8,4,5,0.366,0.549,0.915,0.313,0.336,0.423,139
ramirar01,2008,554,97,160,44,1,27,111,74,94,7,11,6,0.38,0.518,0.898,0.303,0.333,0.416,139
ramirar01,2009,306,46,97,14,1,15,65,28,43,3,8,0,0.389,0.516,0.905,0.331,0.333,0.418,140
ramirar01,2010,465,61,112,21,1,25,83,34,90,3,3,5,0.294,0.452,0.745,0.245,0.325,0.403,103
ramirar01,2011,565,80,173,35,1,26,93,43,69,5,10,8,0.361,0.51,0.871,0.308,0.321,0.399,140
ramirar01,2012,570,92,171,50,3,27,105,44,82,3,12,4,0.36,0.54,0.901,0.31,0.319,0.405,146
ramirar01,2013,304,43,86,18,0,12,49,36,55,0,8,3,0.37,0.461,0.831,0.308,0.318,0.396,133
ramirar01,2014,494,47,141,23,1,15,66,21,75,2,13,3,0.33,0.427,0.757,0.31,0.314,0.386,116
ramirar01,2015,279,25,69,18,0,11,42,16,42,3,4,3,0.295,0.43,0.725,0.253,0.317,0.405,99
ramirar01,2015,196,18,48,13,1,6,33,15,26,0,1,2,0.299,0.413,0.712,0.253,0.317,0.405,96
ramirha01,2006,633,119,185,46,11,17,59,56,128,0,4,2,0.353,0.48,0.833,0.343,0.337,0.432,116
ramirha01,2007,639,125,212,48,6,29,81,52,95,3,7,4,0.386,0.562,0.948,0.353,0.336,0.423,148
ramirha01,2008,589,125,177,34,4,33,67,92,122,9,8,4,0.4,0.54,0.94,0.329,0.333,0.416,150
ramirha01,2009,576,101,197,42,1,24,106,61,101,14,9,5,0.41,0.543,0.954,0.379,0.333,0.418,153
ramirha01,2010,543,92,163,28,2,21,76,64,93,12,7,5,0.378,0.475,0.853,0.327,0.325,0.403,134
ramirha01,2011,338,55,82,16,0,10,45,44,66,3,2,0,0.333,0.379,0.712,0.275,0.321,0.399,99
ramirha01,2012,353,49,87,18,2,14,48,37,72,1,3,2,0.322,0.428,0.749,0.271,0.319,0.405,107
ramirha01,2012,251,30,68,11,2,10,44,17,60,3,3,1,0.324,0.45,0.774,0.319,0.319,0.405,113
ramirha01,2013,304,62,105,25,2,20,57,27,52,3,3,2,0.402,0.638,1.04,0.363,0.318,0.396,188
ramirha01,2014,449,64,127,35,0,13,71,56,84,2,6,1,0.369,0.448,0.817,0.323,0.314,0.386,134
ramirha01,2015,401,59,100,12,1,19,53,21,71,2,4,4,0.291,0.426,0.717,0.257,0.317,0.405,97
ramirha01,2016,549,81,157,28,1,30,111,60,120,5,7,4,0.361,0.505,0.866,0.315,0.322,0.417,133
ramirha01,2017,496,58,120,24,0,23,62,51,116,8,6,0,0.32,0.429,0.75,0.272,0.324,0.426,99
ramirha01,2018,177,25,45,7,0,6,29,14,35,0,2,2,0.313,0.395,0.708,0.283,0.318,0.409,95
ramirjo01,2014,237,27,62,10,2,2,17,13,35,0,1,2,0.3,0.346,0.646,0.297,0.314,0.386,85
ramirjo01,2015,315,50,69,14,3,6,27,32,39,0,1,2,0.291,0.34,0.631,0.232,0.317,0.405,76
ramirjo01,2016,565,84,176,46,3,11,76,44,62,1,4,4,0.363,0.462,0.825,0.333,0.322,0.417,124
ramirjo01,2017,585,107,186,56,6,29,83,52,69,5,3,5,0.374,0.583,0.957,0.319,0.324,0.426,152
ramirjo01,2018,578,110,156,38,4,39,105,106,80,15,8,6,0.387,0.552,0.939,0.252,0.318,0.409,157
ramirma02,1999,522,131,174,34,3,44,165,96,131,9,13,9,0.442,0.663,1.105,0.365,0.345,0.434,181
ramirma02,2000,439,92,154,34,2,38,122,86,117,9,3,4,0.457,0.697,1.154,0.403,0.345,0.437,192
ramirma02,2001,529,93,162,33,2,41,125,81,147,25,8,2,0.405,0.609,1.014,0.353,0.332,0.427,165
ramirma02,2002,436,84,152,31,0,33,107,73,85,14,8,1,0.45,0.647,1.097,0.373,0.331,0.417,191
ramirma02,2003,569,117,185,36,1,37,104,97,94,28,8,5,0.427,0.587,1.014,0.334,0.333,0.422,167
ramirma02,2004,568,108,175,44,0,43,130,82,124,15,6,7,0.397,0.613,1.009,0.324,0.335,0.428,162
ramirma02,2005,554,112,162,30,1,45,144,80,119,9,10,6,0.388,0.594,0.982,0.295,0.33,0.419,159
ramirma02,2006,449,79,144,27,1,35,102,100,102,16,1,8,0.439,0.619,1.058,0.341,0.337,0.432,174
ramirma02,2007,483,84,143,33,1,20,88,71,92,13,7,8,0.388,0.493,0.881,0.325,0.336,0.423,132
ramirma02,2008,365,66,109,22,1,20,68,52,86,8,8,0,0.398,0.529,0.926,0.344,0.333,0.416,147
ramirma02,2008,187,36,74,14,0,17,53,35,38,16,3,4,0.489,0.743,1.232,0.419,0.333,0.416,225
ramirma02,2009,352,62,102,24,2,19,63,71,81,21,7,1,0.418,0.531,0.949,0.328,0.333,0.418,153
ramirma02,2010,196,32,61,15,0,8,40,32,38,4,1,3,0.405,0.51,0.915,0.346,0.325,0.403,151
ramoswi01,2011,389,48,104,22,1,15,52,38,76,8,2,2,0.334,0.445,0.779,0.297,0.321,0.399,116
ramoswi01,2013,287,29,78,9,0,16,59,15,42,1,0,1,0.307,0.47,0.777,0.27,0.318,0.396,115
ramoswi01,2014,341,32,91,12,0,11,47,17,57,2,0,3,0.299,0.399,0.698,0.29,0.314,0.386,99
ramoswi01,2015,475,41,109,16,0,15,68,21,101,2,0,8,0.258,0.358,0.616,0.256,0.317,0.405,70
ramoswi01,2016,482,58,148,25,0,22,80,35,79,2,2,4,0.354,0.496,0.85,0.327,0.322,0.417,129
ramoswi01,2017,208,19,54,6,0,11,35,10,36,2,0,3,0.29,0.447,0.737,0.262,0.324,0.426,94
ramoswi01,2018,293,30,87,14,0,14,53,22,61,1,0,0,0.346,0.488,0.834,0.335,0.318,0.409,128
randajo01,1999,628,92,197,36,8,16,84,50,80,4,3,7,0.363,0.473,0.836,0.336,0.345,0.434,114
randajo01,2000,612,88,186,29,4,15,106,36,66,3,6,10,0.343,0.438,0.781,0.316,0.345,0.437,100
randajo01,2001,581,59,147,34,2,13,83,42,80,2,6,6,0.307,0.386,0.693,0.271,0.332,0.427,83
randajo01,2002,549,63,155,36,5,11,80,46,69,1,9,11,0.341,0.426,0.768,0.3,0.331,0.417,105
randajo01,2003,502,80,146,31,1,16,72,41,61,0,7,7,0.348,0.452,0.8,0.301,0.333,0.422,112
randajo01,2004,485,65,139,31,2,8,56,40,77,1,6,8,0.343,0.408,0.751,0.321,0.335,0.428,98
randajo01,2005,223,27,57,17,1,4,20,14,29,1,2,2,0.303,0.395,0.698,0.276,0.33,0.419,86
randajo01,2005,332,44,96,26,1,13,48,33,52,2,2,1,0.356,0.491,0.847,0.31,0.33,0.419,125
randajo01,2006,206,23,55,13,0,4,28,16,26,2,0,3,0.316,0.388,0.704,0.285,0.337,0.432,84
ransoco01,2012,168,18,33,7,0,6,26,23,79,0,0,0,0.293,0.345,0.638,0.325,0.319,0.405,77
ransoco01,2013,158,21,32,10,1,9,20,22,57,0,1,0,0.304,0.449,0.753,0.25,0.318,0.396,109
rasmuco01,2009,474,72,119,22,2,16,52,36,95,3,3,2,0.307,0.407,0.714,0.282,0.333,0.418,90
rasmuco01,2010,464,85,128,28,3,23,66,63,148,9,1,4,0.361,0.498,0.859,0.354,0.325,0.403,135
rasmuco01,2011,338,61,83,14,6,11,40,45,77,2,0,2,0.332,0.42,0.753,0.286,0.321,0.399,109
rasmuco01,2011,133,14,23,10,0,3,13,5,39,0,0,1,0.201,0.316,0.517,0.217,0.321,0.399,42
rasmuco01,2012,565,75,126,21,5,23,75,47,149,5,7,4,0.289,0.4,0.689,0.259,0.319,0.405,89
rasmuco01,2013,417,57,115,26,1,22,66,37,135,0,3,1,0.338,0.501,0.84,0.356,0.318,0.396,133
rasmuco01,2014,346,45,78,21,1,18,40,29,124,2,1,0,0.287,0.448,0.735,0.294,0.314,0.386,107
rasmuco01,2015,432,67,103,23,2,25,61,47,154,0,2,3,0.314,0.475,0.789,0.305,0.317,0.405,116
rasmuco01,2016,369,38,76,10,0,15,54,43,121,0,0,4,0.286,0.355,0.641,0.257,0.322,0.417,74
rasmuco01,2017,121,17,34,7,1,9,23,7,45,2,0,1,0.318,0.579,0.896,0.368,0.324,0.426,134
realmjt01,2015,441,49,114,21,7,10,47,19,70,2,2,4,0.29,0.406,0.696,0.285,0.317,0.405,92
realmjt01,2016,509,60,154,31,0,11,48,28,100,1,5,3,0.343,0.428,0.771,0.357,0.322,0.417,109
realmjt01,2017,532,68,148,31,5,17,65,36,106,4,8,3,0.332,0.451,0.783,0.318,0.324,0.426,108
realmjt01,2018,477,74,132,30,3,21,74,38,104,0,10,4,0.34,0.484,0.825,0.312,0.318,0.409,125
rebouje01,1999,154,25,25,4,0,0,4,33,29,0,2,0,0.317,0.188,0.506,0.2,0.345,0.434,35
rebouje01,2000,182,29,44,7,0,0,14,23,32,0,0,1,0.325,0.28,0.605,0.291,0.345,0.437,58
rebouje01,2001,214,35,57,15,2,3,22,33,48,1,1,0,0.367,0.397,0.764,0.331,0.332,0.427,104
rebouje01,2003,261,37,63,10,2,3,25,27,47,3,4,1,0.321,0.33,0.65,0.283,0.333,0.422,75
reckean01,2013,135,17,29,7,0,6,19,13,49,1,0,2,0.28,0.4,0.68,0.28,0.318,0.396,89
reckean01,2014,174,18,35,9,0,7,27,10,64,0,1,2,0.246,0.374,0.62,0.267,0.314,0.386,75
reddijo01,2011,254,41,71,18,3,7,28,19,50,1,1,4,0.327,0.457,0.784,0.318,0.321,0.399,116
reddijo01,2012,611,85,148,29,5,32,85,55,151,8,2,4,0.305,0.463,0.768,0.269,0.319,0.405,110
reddijo01,2013,385,54,87,19,2,12,56,46,86,1,2,7,0.307,0.379,0.686,0.255,0.318,0.396,92
reddijo01,2014,363,53,96,16,7,12,54,28,63,0,1,3,0.316,0.446,0.763,0.289,0.314,0.386,116
reddijo01,2015,526,67,143,25,4,20,77,49,65,1,0,2,0.333,0.449,0.781,0.278,0.317,0.405,116
reddijo01,2016,243,33,72,11,1,8,28,28,34,5,0,1,0.368,0.449,0.816,0.317,0.322,0.417,122
reddijo01,2016,155,20,40,6,0,2,9,11,22,0,0,0,0.307,0.335,0.643,0.29,0.322,0.417,76
reddijo01,2017,477,77,150,34,4,13,82,43,72,1,0,12,0.363,0.484,0.847,0.339,0.324,0.426,126
reddijo01,2018,433,63,105,13,2,17,47,49,77,3,0,2,0.318,0.4,0.718,0.258,0.318,0.409,98
redmati01,2001,125,8,28,4,1,1,4,4,25,0,0,1,0.246,0.296,0.542,0.27,0.332,0.427,43
redmati01,2003,230,36,76,16,5,3,19,14,18,0,2,0,0.374,0.483,0.857,0.349,0.333,0.422,127
redmati01,2004,546,65,153,19,4,8,51,23,52,2,3,5,0.31,0.374,0.684,0.295,0.335,0.428,80
